#99AA04-0119-1969
#This data is for reference only
250,0.9613
251,0.9623
252,0.9624
253,0.9638
254,0.9622
255,0.9632
256,0.9627
257,0.9623
258,0.9627
259,0.9623
260,0.9629
261,0.9631
262,0.9634
263,0.964
264,0.964
265,0.9635
266,0.9634
267,0.9624
268,0.963
269,0.964
270,0.9636
271,0.9625
272,0.9626
273,0.9631
274,0.9622
275,0.9623
276,0.9629
277,0.9643
278,0.9647
279,0.9635
280,0.9656
281,0.966
282,0.9663
283,0.9672
284,0.9668
285,0.9699
286,0.9704
287,0.9722
288,0.9731
289,0.9748
290,0.9767
291,0.9769
292,0.9789
293,0.9794
294,0.9789
295,0.9804
296,0.9823
297,0.9825
298,0.9824
299,0.982
300,0.9824
301,0.9843
302,0.9839
303,0.9851
304,0.9841
305,0.9834
306,0.9828
307,0.9844
308,0.9847
309,0.9848
310,0.9854
311,0.9841
312,0.9861
313,0.9851
314,0.9842
315,0.9851
316,0.9852
317,0.9845
318,0.9844
319,0.9852
320,0.9832
321,0.9851
322,0.983
323,0.9861
324,0.983
325,0.9862
326,0.9863
327,0.9846
328,0.9852
329,0.9843
330,0.9853
331,0.9868
332,0.9865
333,0.9849
334,0.9856
335,0.9851
336,0.9848
337,0.9867
338,0.9865
339,0.9883
340,0.9869
341,0.9888
342,0.9888
343,0.9859
344,0.9882
345,0.9872
346,0.9885
347,0.9904
348,0.988
349,0.9883
350,0.989
351,0.9889
352,0.9902
353,0.9893
354,0.9883
355,0.9895
356,0.991
357,0.989
358,0.9889
359,0.9885
360,0.9889
361,0.9885
362,0.9871
363,0.9887
364,0.9877
365,0.9886
366,0.9871
367,0.988
368,0.9891
369,0.989
370,0.9884
371,0.9879
372,0.9898
373,0.9882
374,0.9884
375,0.9881
376,0.9882
377,0.9877
378,0.988
379,0.9889
380,0.9884
381,0.9879
382,0.9874
383,0.9872
384,0.987
385,0.9872
386,0.9872
387,0.9873
388,0.9871
389,0.9871
390,0.9873
391,0.9867
392,0.9868
393,0.9873
394,0.987
395,0.9867
396,0.9866
397,0.9871
398,0.9867
399,0.9869
400,0.9872
401,0.987
402,0.9866
403,0.9864
404,0.9862
405,0.9864
406,0.9865
407,0.9866
408,0.9871
409,0.9869
410,0.9865
411,0.9865
412,0.9864
413,0.9862
414,0.9864
415,0.9865
416,0.9866
417,0.9862
418,0.9862
419,0.9864
420,0.9862
421,0.9861
422,0.9855
423,0.9856
424,0.9855
425,0.9857
426,0.9858
427,0.9858
428,0.9859
429,0.9859
430,0.9858
431,0.9859
432,0.986
433,0.9857
434,0.9857
435,0.9861
