#50AA01-0219-1763
#This data for reference only
250,0.4738
251,0.4732
252,0.4732
253,0.4732
254,0.4716
255,0.4719
256,0.4716
257,0.4708
258,0.4705
259,0.4701
260,0.4705
261,0.4706
262,0.4701
263,0.4704
264,0.4702
265,0.4696
266,0.4698
267,0.4689
268,0.4697
269,0.4696
270,0.4698
271,0.4694
272,0.4691
273,0.4698
274,0.4693
275,0.4688
276,0.4687
277,0.469
278,0.4692
279,0.4683
280,0.4686
281,0.4681
282,0.468
283,0.4687
284,0.468
285,0.4687
286,0.4679
287,0.4676
288,0.4676
289,0.4673
290,0.4678
291,0.4669
292,0.4668
293,0.4677
294,0.4669
295,0.4673
296,0.4678
297,0.4673
298,0.4676
299,0.4673
300,0.4673
301,0.4678
302,0.4675
303,0.4681
304,0.4673
305,0.4673
306,0.4671
307,0.4674
308,0.4673
309,0.4678
310,0.4678
311,0.4668
312,0.4679
313,0.4679
314,0.4674
315,0.4676
316,0.4676
317,0.4669
318,0.4675
319,0.4673
320,0.4633
321,0.4644
322,0.4639
323,0.4651
324,0.4642
325,0.4659
326,0.4656
327,0.4655
328,0.4651
329,0.4654
330,0.4655
331,0.4665
332,0.467
333,0.4664
334,0.4655
335,0.4668
336,0.4668
337,0.4674
338,0.4678
339,0.4688
340,0.468
341,0.4685
342,0.4679
343,0.4674
344,0.4675
345,0.4674
346,0.4684
347,0.4692
348,0.4684
349,0.4695
350,0.4694
351,0.4694
352,0.4705
353,0.4705
354,0.4697
355,0.4702
356,0.4715
357,0.4707
358,0.4709
359,0.4707
360,0.4712
361,0.4711
362,0.4708
363,0.4711
364,0.4712
365,0.4726
366,0.4725
367,0.4729
368,0.4738
369,0.4742
370,0.4743
371,0.475
372,0.4762
373,0.4762
374,0.4774
375,0.478
376,0.4793
377,0.4793
378,0.4774
379,0.4745
380,0.4724
381,0.4726
382,0.4724
383,0.4723
384,0.4724
385,0.473
386,0.4732
387,0.4734
388,0.4734
389,0.4735
390,0.4739
391,0.4738
392,0.4736
393,0.4741
394,0.4743
395,0.4749
396,0.4749
397,0.4752
398,0.475
399,0.4751
400,0.4753
401,0.4755
